NEWTON IA 332                 ,1102 FIRST AVENUE EAST        ,NEWTON              ,IA,50208-3913,41.699,-93.03988824
MCKINNEY TX 333               ,806 NORTH MCDONALD STREET     ,MCKINNEY            ,TX,75069-2140,33.2058229,-96.6113403
PALMYRA MO 334                ,320 EAST MAIN CROSS ST        ,PALMYRA             ,MO,63461-1750,39.7998,-91.5204551
ARDMORE OK 335                ,1315 WEST BROADWAY            ,ARDMORE             ,OK,73401-2824,34.1750241,-97.1465877
GREAT BEND KS 336             ,2701 10TH STREET              ,GREAT BEND          ,KS,67530-4255,38.3613311,-98.7759675
INDIANOLA IA 337              ,1001 NORTH JEFFERSON          ,INDIANOLA           ,IA,50125-1451,41.3819,-93.2698
CHARITON IA 338               ,1301 COURT AVENUE             ,CHARITON            ,IA,50049-1911,41.0144847,-93.3271669
PELLA IA 339                  ,502 EAST OSKALOOSA STREET     ,PELLA               ,IA,50219-2210,41.397026,-92.8994332
SHENANDOAH IA 340             ,701 SOUTH FREMONT             ,SHENANDOAH          ,IA,51601-2101,40.7605,-95.3851
CHANDLER OK 341               ,619 EAST 1ST STREET           ,CHANDLER            ,OK,74834-2418,35.7097,-96.87416122
WEST DES MOINES IA 342        ,220 FIRST STREET              ,WEST DES MOINES     ,IA,50265-4702,41.5715608,-93.7037597
YUKON OK 343                  ,134 WEST MAIN                 ,YUKON               ,OK,73099-1413,35.4679768,-97.554457
PERRY IA 344                  ,402 FIRST STREET              ,PERRY               ,IA,50220-1901,41.8924,-94.1071
DURANT OK 345                 ,515 WEST MAIN STREET          ,DURANT              ,OK,74701-5028,33.99189688,-96.38181214
OTTUMWA IA 346                ,701 RICHMOND AVENUE           ,OTTUMWA             ,IA,52501-4135,41.0068,-92.4316
SALINA KS 347                 ,523 SOUTH BROADWAY            ,SALINA              ,KS,67401-4309,38.91964694,-97.2155
GREENWOOD AR 348              ,950 WEST CENTER STREET        ,GREENWOOD           ,AR,72936-3722,35.21738892,-94.27077775
MARION IA 349                 ,2305 7TH AVENUE               ,MARION              ,IA,52302-3665,42.0333,-91.58787248
CEDAR RAPIDS IA 350           ,3420 18TH AVENUE              ,CEDAR RAPIDS        ,IA,52404-2315,42.0373002,-91.6980517
BOONE IA 351                  ,935 8TH STREET                ,BOONE               ,IA,50036-2969,42.0639,-93.90475102
NEWTON KS 352                 ,109 NORTH MAIN STREET         ,NEWTON              ,KS,67114-3440,38.04316923,-97.3453
SAND SPRINGS OK 353           ,291 W MORROW RD               ,SAND SPRINGS        ,OK,74063-6704,36.1338,-96.11754027
GARDNER KS 354                ,525 EAST MAIN STREET          ,GARDNER             ,KS,66030-1330,38.811,-94.92028889
CLARKSVILLE AR 355            ,108 SOUTH ROGERS STREET       ,CLARKSVILLE         ,AR,72830-3738,35.47026667,-93.4592
MCPHERSON KS 356              ,523 W KANSAS AVE              ,MCPHERSON           ,KS,67460-4101,38.3694,-97.67311136
WEBSTER CITY IA 357           ,1605 SUPERIOR STREET          ,WEBSTER CITY        ,IA,50595-2924,42.4616901,-93.8159481
SHERMAN TX 358                ,2317 N TEXOMA PARKWAY         ,SHERMAN             ,TX,75090-2419,33.66217286,-96.59838111
HANNIBAL MO 359               ,400 HWY 61 SOUTH              ,HANNIBAL            ,MO,63401-0000,39.7111,-91.3597
LINCOLN NE 360                ,1201 NORTH 48TH STREET        ,LINCOLN             ,NE,68504-3159,40.835771,-96.6571513
BONHAM TX 361                 ,425 W SAM RAYBURN DRIVE       ,BONHAM              ,TX,75418-4239,33.57710771,-96.18284629
RUSSELVILLE AR 362            ,2005 EAST MAIN                ,RUSSELLVILLE        ,AR,72802-5361,35.2782,-93.1085
PARIS TX 363                  ,2035 LAMAR                    ,PARIS               ,TX,75460-4751,33.5475965,-95.7275789
GREENVILLE TX 364             ,5500 WESLEY STREET            ,GREENVILLE          ,TX,75402-6312,33.11463846,-96.1097
MORRILTON AR 365              ,800 EAST HARDING STREET       ,MORRILTON           ,AR,72110-2250,35.1628,-92.7336
CLEVELAND OK 366              ,303 WEST CADDO                ,CLEVELAND           ,OK,74020-5211,36.30590003,-96.460714
CENTERVILLE IA 367            ,948 NORTH 18TH STREET         ,CENTERVILLE         ,IA,52544-1149,40.7428,-92.868
WINTERSET IA 368              ,204 EAST HIGHWAY 92           ,WINTERSET           ,IA,50273-2410,41.344649,-94.0119421
COLUMBIA MO 369               ,500 COOPER DRIVE NORTH        ,COLUMBIA            ,MO,65201-7121,38.90912111,-92.33348944
IOWA FALLS IA 370             ,400 SOUTH OAK STREET          ,IOWA FALLS          ,IA,50126-9543,42.5121947,-93.262281
IOWA CITY IA 371              ,915 S RIVERSIDE DRIVE         ,IOWA CITY           ,IA,52246-5614,41.638125,-91.5456537
COMMERCE TX 372               ,1812 LIVE OAK STREET          ,COMMERCE            ,TX,75428-2458,33.2475,-95.90619592
ALBIA IA 373                  ,128 SOUTH MAIN                ,ALBIA               ,IA,52531-2014,41.0084,-92.8071
SULPHUR SPRINGS TX 374        ,840 GILMER                    ,SULPHUR SPRINGS     ,TX,75482-4317,33.12768006,-95.59907578
DENTON TX 375                 ,100 EAGLE DRIVE               ,DENTON              ,TX,76201-6806,33.2069918,-97.1516665
DENTON TX 376                 ,301 SHERMAN DRIVE             ,DENTON              ,TX,76201-1814,33.2325345,-97.1366147
TEXARKANA TX 377              ,1802 NEW BOSTON ROAD          ,TEXARKANA           ,TX,75501-3504,33.43519737,-94.06414187
FAIRFIELD IA 378              ,1201 WEST BURLINGTON          ,FAIRFIELD           ,IA,52556-2792,41.0067,-91.97832903
GILMER TX 379                 ,732 US HIGHWAY 271 N          ,GILMER              ,TX,75644-7700,32.7582,-94.9404
TYLER TX 380                  ,2208 WEST GENTRY PARKWAY      ,TYLER               ,TX,75702-2808,32.3665009,-95.3255009
MT PLEASANT IA 381            ,808 WEST WASHINGTON           ,MT PLEASANT         ,IA,52641-2101,40.96414826,-91.54227843
WAVERLY IA 382                ,1501 4TH ST SW                ,WAVERLY             ,IA,50677-4328,42.71068119,-92.4753
MARSHALLTOWN IA 383           ,710 SOUTH THIRD AVENUE        ,MARSHALLTOWN        ,IA,50158-5018,42.0399163,-92.9078227
FORT DODGE IA 384             ,2131 FIFTH AVENUE SOUTH       ,FORT DODGE          ,IA,50501-4309,42.5010382,-94.1684193
MT PLEASANT TX 385            ,820 S JEFFERSON AVENUE        ,MT PLEASANT         ,TX,75455-4834,33.15017833,-94.96873444
TYLER TX 386                  ,410 EAST FRONT STREET         ,TYLER               ,TX,75702-8212,32.307,-95.283
SIOUX CITY IA 387             ,900 W 7TH ST                  ,SIOUX CITY          ,IA,51103-5337,42.4830513,-96.4213459
HARLAN IA 388                 ,1305 CHATBURN AVENUE          ,HARLAN              ,IA,51537-2012,41.6459933,-95.3278554
WATERLOO IA 389               ,2155 WASHINGTON STREET        ,WATERLOO            ,IA,50702-1700,42.6740515,-92.3365327
OELWEIN IA 390                ,115 1ST AVENUE SOUTHEAST      ,OELWEIN             ,IA,50662-2320,42.67678571,-91.9118
INDEPENDENCE IA 391           ,1821 1ST STREET WEST          ,INDEPENDENCE        ,IA,50644-2325,42.4686,-91.91723333
WASHINGTON IA 392             ,115 WEST MADISON STREET       ,WASHINGTON          ,IA,52353-1742,41.2963,-91.69198571
LEMARS IA 393                 ,125 FIFTH AVENUE NW           ,LE MARS             ,IA,51031-3401,42.79502766,-96.174
SOUTH SIOUX CITY NE 394       ,1125 DAKOTA AVENUE            ,SOUTH SIOUX CITY    ,NE,68776-2335,42.4454148,-96.4168603
GRAND ISLAND NE 395           ,606 NORTH WEBB ROAD           ,GRAND ISLAND        ,NE,68803-4049,40.92363704,-98.3785
LINCOLN NE 396                ,1101 ARAPAHOE STREET          ,LINCOLN             ,NE,68502-4417,40.7787145,-96.7050631
FREMONT NE 397                ,1760 E 23RD AVE N             ,FREMONT             ,NE,68025-2416,41.4513,-96.4494
KEARNEY NE 398                ,1627 2ND AVE                  ,KEARNEY             ,NE,68847-4403,40.7756153,-99.0885918
MARSHALL TX 399               ,1501 EAST GRAND AVENUE        ,MARSHALL            ,TX,75670-3637,32.5487,-94.35369103
CARROLL IA 400                ,503 EAST 6TH STREET           ,CARROLL             ,IA,51401-2517,42.064132,-94.861016
HOUSTON TX  401               ,14 TIDWELL ROAD               ,HOUSTON             ,TX,77022-1906,29.8450596,-95.382702
HOUSTON TX 402                ,4800 N SHEPHERD DRIVE         ,HOUSTON             ,TX,77018-2216,29.8349769,-95.4104218
HOUSTON TX 403                ,10420 HEMPSTEAD HWY           ,HOUSTON             ,TX,77092-8420,29.8746349,-95.5618113
HOUSTON TX 404                ,3621 LAURA KOPPE              ,HOUSTON             ,TX,77093-7821,29.8394509,-95.3362558
ANGLETON TX 405               ,930 NORTH VELASCO             ,ANGLETON            ,TX,77515-4453,29.17923636,-95.43268182
WEST COLUMBIA TX 406          ,628 WEST BRAZOS               ,WEST COLUMBIA       ,TX,77486-2616,29.2182,-95.5335
HOUSTON TX 407                ,6202 TELEPHONE ROAD           ,HOUSTON             ,TX,77087-5408,29.7408874,-95.3358497
CONROE TX 408                 ,828 SOUTH FRAZIER             ,CONROE              ,TX,77301-4233,30.7715,-95.8285
HOUSTON TX 409                ,10717 SOUTH POST OAK          ,HOUSTON             ,TX,77035-3309,29.6019602,-95.4640915
SEABROOK TX 411               ,2229 NASA PARKWAY             ,SEABROOK            ,TX,77586-3421,29.5635,-95.0267
BAYTOWN TX 412                ,907 EAST JAMES                ,BAYTOWN             ,TX,77520-5817,29.7282,-94.9409
HOUSTON TX 414                ,3596 OLD SPANISH TRAIL        ,HOUSTON             ,TX,77021-2234,29.7014181,-95.3654283
HOUSTON TX 415                ,845 ALDINE BENDER             ,HOUSTON             ,TX,77032-2701,29.93313132,-95.37879495
ROSENBERG TX 416              ,3512 AVENUE H                 ,ROSENBERG           ,TX,77471-2802,29.55917059,-95.79068824
WHARTON TX 417                ,202 WEST BOLING               ,WHARTON             ,TX,77488-3122,29.32199067,-96.08299534
SOUTH HOUSTON TX 418          ,3408 SOUTH SHAVER             ,SOUTH HOUSTON       ,TX,77587-4420,29.6339017,-95.214908
HUMBLE TX 419                 ,103 WEST FIRST STREET         ,HUMBLE              ,TX,77338-3612,30.0015161,-95.2664988
SPRING TX 420                 ,1319 SPRING CYPRESS           ,SPRING              ,TX,77373-2574,29.9983295,-95.6498025
HOUSTON TX 421                ,10940 BISSONNET STREET        ,HOUSTON             ,TX,77099-1707,29.6747644,-95.5716571
BELLAIRE TX 422               ,5134 SPRUCE STREET            ,BELLAIRE            ,TX,77401-3309,29.7081404,-95.4696524
HOUSTON TX 423                ,3501 FONDREN                  ,HOUSTON             ,TX,77063-5626,29.7061955,-95.5208458
GALVESTON TX 424              ,5625 BROADWAY                 ,GALVESTON           ,TX,77551-4440,29.2899,-94.8309
HOUSTON TX 425                ,14146 HEMPSTEAD HWY           ,HOUSTON             ,TX,77040-5418,29.8746349,-95.5618113
HUNTSVILLE TX 426             ,1546 11TH STREET              ,HUNTSVILLE          ,TX,77340-3800,30.7238,-95.5558
HOUSTON TX 427                ,1226 FM 1960 RD W             ,HOUSTON             ,TX,77090-3807,29.9174751,-95.6130899
TEXAS CITY TX 428             ,3231 PALMER HWY               ,TEXAS CITY          ,TX,77590-6723,29.3951,-94.94296667
STAFFORD TX 429               ,4303 SOUTH MAIN               ,STAFFORD            ,TX,77477-4813,29.622067,-95.5140256
PASADENA TX 430               ,7655 SPENCER HIGHWAY          ,PASADENA            ,TX,77505-1929,29.664306,-95.1199878
PEARLAND TX 431               ,3303 EAST BROADWAY            ,PEARLAND            ,TX,77581-4301,29.5603944,-95.2739416
HOUSTON TX 432                ,845 N DAIRY ASHFORD RD        ,HOUSTON             ,TX,77079-5301,29.7685946,-95.6074211
ALVIN TX 433                  ,1042 SOUTH GORDON STREET      ,ALVIN               ,TX,77511-3441,29.41572857,-95.244
COLLEGE STATION TX 434        ,210 E UNIVERSITY DRIVE        ,COLLEGE STATION     ,TX,77840-1728,30.61437424,-96.35003586
PORT ARTHUR TX 435            ,4649 GULFWAY                  ,PORT ARTHUR         ,TX,77642-1717,29.7336,-93.8944
HOUSTON TX 436                ,2522 TANGLEY                  ,HOUSTON             ,TX,77005-2516,29.72,-95.41710408
LAKE JACKSON TX 437           ,620 HIGHWAY 332 WEST          ,LAKE JACKSON        ,TX,77566-6101,29.0279812,-95.43827935
SPRING TX 438                 ,107 RAYFORD ROAD              ,SPRING              ,TX,77386-1911,30.1222216,-95.5311517
NEW CANEY TX 439              ,20850 FM 1485                 ,NEW CANEY           ,TX,77357-7328,30.1447477,-95.1241587
HOUSTON TX 440                ,18722 TOMBALL PARKWAY         ,HOUSTON             ,TX,77070-4222,29.977418,-95.5683171
VICTORIA TX 441               ,3402 NORTH NAVARRO            ,VICTORIA            ,TX,77901-3351,28.7859,-97.0062
BATON ROUGE LA 442            ,5947 PLANK ROAD               ,BATON ROUGE         ,LA,70805-1323,30.5039686,-91.1522227
NEDERLAND TX 443              ,1320 NEDERLAND AVENUE         ,NEDERLAND           ,TX,77627-4127,29.97372964,-93.99038727
BEAUMONT TX 444               ,4330 EAST LUCAS STREET        ,BEAUMONT            ,TX,77708-5500,30.2486,-94.6133
CORPUS CHRISTI TX 445         ,4102 CROSSTOWN EXPRESSWAY     ,CORPUS CHRISTI      ,TX,78415-5302,27.7518,-97.4213
BATON ROUGE LA 447            ,12384 FLORIDA BOULEVARD       ,BATON ROUGE         ,LA,70815-2717,30.4603529,-91.0451215
CORPUS CHRISTI TX 448         ,5809 S PADRE ISLAND DRIVE     ,CORPUS CHRISTI      ,TX,78412-3905,27.70635437,-97.36686311
LAKE CHARLES LA 449           ,1400 EAST PRIEN LAKE ROAD     ,LAKE CHARLES        ,LA,70601-8856,30.1982,-93.20034138
SAN ANTONIO TX 450            ,11006 COACHLIGHT DRIVE        ,SAN ANTONIO         ,TX,78216-3935,29.5342,-98.494987
SULPHUR LA 451                ,2118 EAST NAPOLEON            ,SULPHUR             ,LA,70663-3619,30.23007054,-93.41495511
HOUSTON TX 452                ,11000 BRIARFOREST DRIVE       ,HOUSTON             ,TX,77042-2212,29.7413,-95.5603
BEAUMONT TX 453               ,4595 COLLEGE                  ,BEAUMONT            ,TX,77707-3909,30.068,-94.14305374
HOUSTON TX 454                ,12406 STATE HWY 249           ,HOUSTON             ,TX,77086-3323,29.9631943,-95.5518832
BROWNSVILLE TX 455            ,3835 INTERNATIONAL BLVD       ,BROWNSVILLE         ,TX,78521-3257,25.9159189,-97.47118609
BRYAN TX 456                  ,1711 SOUTH TEXAS AVENUE       ,BRYAN               ,TX,77802-1020,30.5925,-96.2904
BAYTOWN TX 457                ,4401 DECKER DRIVE             ,BAYTOWN             ,TX,77520-1633,29.7700707,-95.0140789
SPRING TX 458                 ,7378 LOUETTA ROAD             ,SPRING              ,TX,77379-7282,30.0202137,-95.5261382
HOUSTON TX 459                ,941 NORTH SHEPHERD            ,HOUSTON             ,TX,77008-6526,29.8182237,-95.4118721
HOUSTON TX 460                ,11526 JONES ROAD              ,HOUSTON             ,TX,77070-5902,29.9406124,-95.5842059
HOUSTON TX 461                ,2325 HIGHWAY 6 SOUTH          ,HOUSTON             ,TX,77077-5229,29.7732,-95.6431
HARLINGEN TX 462              ,1101 S 77 SUNSHINE STRIP      ,HARLINGEN           ,TX,78550-8014,26.2050851,-97.68859856
HOUSTON TX 463                ,6550 WEST BELLFORT STREET     ,HOUSTON             ,TX,77035-2004,29.656403,-95.5064891
BATON ROUGE LA 464            ,11440 AIRLINE HIGHWAY         ,BATON ROUGE         ,LA,70816-6246,30.3975344,-91.0539213
JERSEY VILLAGE TX 465         ,7314 SENATE                   ,JERSEY VILLAGE      ,TX,77040-3042,29.888936,-95.5637465
LAKE CHARLES LA 466           ,1452 NORTH MLK HIGHWAY        ,LAKE CHARLES        ,LA,70601-1675,30.2445,-93.1805
BATON ROUGE LA 467            ,1733 STARING LANE             ,BATON ROUGE         ,LA,70810-1029,30.3902455,-91.1123716
HOUSTON TX 468                ,6543 BISSONNET                ,HOUSTON             ,TX,77074-6521,29.6765552,-95.5495883
SLIDELL LA 469                ,1308 GAUSE BOULEVARD          ,SLIDELL             ,LA,70458-3016,30.2848,-89.76318417
EL CAMPO TX 471               ,2116 N MECHANIC STREET        ,EL CAMPO            ,TX,77437-2310,29.21700816,-96.28637347
MCALLEN TX 474                ,2024 NOLANA                   ,MCALLEN             ,TX,78504-4164,26.22,-98.0801
HOUMA LA 476                  ,966 GRAND CAILLOU ROAD        ,HOUMA               ,LA,70363-5707,29.58368117,-90.69641364
HOUMA LA 477                  ,1373 WEST TUNNEL BLVD         ,HOUMA               ,LA,70360-2736,29.59943956,-90.74581978
BROWNSVILLE TX 478            ,2005 CENTRAL BOULEVARD        ,BROWNSVILLE         ,TX,78520-8707,25.93268347,-97.51088951
LAREDO TX 479                 ,302 WEST CALTON ROAD          ,LAREDO              ,TX,78041-3502,27.5433,-99.49700969
HOUSTON TX 480                ,1204 FEDERAL ROAD             ,HOUSTON             ,TX,77015-5512,29.7687001,-95.2138633
HOUSTON TX 481                ,3600 NORTH MAIN               ,HOUSTON             ,TX,77009-5409,29.5936192,-95.28716
TEMPLE TX 482                 ,1720 H K DODGEN LOOP SW       ,TEMPLE              ,TX,76504-7106,31.07513064,-97.37257923
KILLEEN TX 483                ,1703 E CENTRAL TEXAS EXPY     ,KILLEEN             ,TX,76541-9144,31.09277039,-97.72693462
KATY TX 484                   ,1111 SOUTH MASON ROAD         ,KATY                ,TX,77450-3842,29.764374,-95.750974
SAN MARCOS TX 485             ,803 SOUTH GUADALUPE           ,SAN MARCOS          ,TX,78666-6845,29.87555661,-97.67417302
HOUSTON TX 486                ,12041 VETERANS MEMORIAL D     ,HOUSTON             ,TX,77067-1001,29.9526,-95.4466
HOUSTON TX 487                ,6565 MIRAGLEN                 ,HOUSTON             ,TX,77023-2305,29.6233,-95.7333
HOUSTON TX 488                ,12888 BELLAIRE BOULEVARD      ,HOUSTON             ,TX,77072-2145,29.7040405,-95.6089331
SEGUIN TX 489                 ,734 EAST COURT STREET         ,SEGUIN              ,TX,78155-5727,29.5692,-97.9576449
BRENHAM TX 490                ,2119 SOUTH MARKET STREET      ,BRENHAM             ,TX,77833-5829,30.1506,-96.38906011
HUMBLE TX 491                 ,21230 ALDINE WESTFIELD        ,HUMBLE              ,TX,77338-1015,30.0577526,-95.3955216
AUSTIN TX 492                 ,9505 MANCHACA ROAD            ,AUSTIN              ,TX,78748-6206,30.1769188,-97.8214755
